Step,relabel+random_1_0_0.0001 - average_loss,relabel+random_1_0_0.0001 - average_loss__MIN,relabel+random_1_0_0.0001 - average_loss__MAX
28614,1.38394338948958,1.38394338948958,1.38394338948958
28868,1.25462731365804,1.25462731365804,1.25462731365804
29135,1.25653772083596,1.25653772083596,1.25653772083596
29402,1.40388888033728,1.40388888033728,1.40388888033728
29655,1.27788417288738,1.27788417288738,1.27788417288738
29924,1.35372905592465,1.35372905592465,1.35372905592465
30187,1.25024504867141,1.25024504867141,1.25024504867141
30448,1.13973618235535,1.13973618235535,1.13973618235535
30713,1.35831682043337,1.35831682043337,1.35831682043337
30977,1.27852519551195,1.27852519551195,1.27852519551195
31244,1.2205272704033,1.2205272704033,1.2205272704033
31508,1.18370322107829,1.18370322107829,1.18370322107829
31779,1.44811915547151,1.44811915547151,1.44811915547151
32040,1.22576514832262,1.22576514832262,1.22576514832262
32300,1.27358965133059,1.27358965133059,1.27358965133059
32556,1.2077813049524,1.2077813049524,1.2077813049524
32826,1.39963946279784,1.39963946279784,1.39963946279784
33096,1.33637317695344,1.33637317695344,1.33637317695344
33364,1.31896072929656,1.31896072929656,1.31896072929656
33624,1.30171872422484,1.30171872422484,1.30171872422484
33880,1.19186152716478,1.19186152716478,1.19186152716478
34149,1.15282424118686,1.15282424118686,1.15282424118686
34407,1.34334187682484,1.34334187682484,1.34334187682484
34669,1.23960711457853,1.23960711457853,1.23960711457853
34934,1.30238581064537,1.30238581064537,1.30238581064537
35192,1.36460691539234,1.36460691539234,1.36460691539234
35457,1.19886010778999,1.19886010778999,1.19886010778999
35726,1.2394072757106,1.2394072757106,1.2394072757106
35983,1.35936968543716,1.35936968543716,1.35936968543716
36252,1.35354542699247,1.35354542699247,1.35354542699247
36509,1.38208593383983,1.38208593383983,1.38208593383983
36767,1.27372184553665,1.27372184553665,1.27372184553665
37040,1.40330677631148,1.40330677631148,1.40330677631148
37300,1.29394781390184,1.29394781390184,1.29394781390184
37571,1.34426068238638,1.34426068238638,1.34426068238638
37835,1.41691645066495,1.41691645066495,1.41691645066495
38099,1.30677127568468,1.30677127568468,1.30677127568468
38348,1.40285967263497,1.40285967263497,1.40285967263497
38613,1.18627972359514,1.18627972359514,1.18627972359514
38870,1.29182239641266,1.29182239641266,1.29182239641266
39130,1.34015731949497,1.34015731949497,1.34015731949497
39390,1.26759942760346,1.26759942760346,1.26759942760346
39651,1.30322947256184,1.30322947256184,1.30322947256184
39914,1.21018492050995,1.21018492050995,1.21018492050995
40175,1.14483039529793,1.14483039529793,1.14483039529793
40438,1.27258566115395,1.27258566115395,1.27258566115395
40699,1.25221766897072,1.25221766897072,1.25221766897072
40964,1.23244361276825,1.23244361276825,1.23244361276825
41227,1.26199807509171,1.26199807509171,1.26199807509171
41490,1.27449313551188,1.27449313551188,1.27449313551188
41758,1.19707039430462,1.19707039430462,1.19707039430462
42021,1.28111226564204,1.28111226564204,1.28111226564204
42283,1.31073394458963,1.31073394458963,1.31073394458963
42544,1.33314707493029,1.33314707493029,1.33314707493029
42819,1.2785750304201,1.2785750304201,1.2785750304201
43087,1.36637486986184,1.36637486986184,1.36637486986184
43355,1.19638564742799,1.19638564742799,1.19638564742799
43619,1.36213557408312,1.36213557408312,1.36213557408312
43888,1.2738607500532,1.2738607500532,1.2738607500532
44150,1.18594909456603,1.18594909456603,1.18594909456603
44412,1.24504459754967,1.24504459754967,1.24504459754967
44684,1.38277212948604,1.38277212948604,1.38277212948604
44941,1.33129754505804,1.33129754505804,1.33129754505804
45194,1.30420396457739,1.30420396457739,1.30420396457739
45453,1.28492294189372,1.28492294189372,1.28492294189372
45718,1.21702507622128,1.21702507622128,1.21702507622128
45970,1.35813436104629,1.35813436104629,1.35813436104629
46231,1.1064883873591,1.1064883873591,1.1064883873591
46490,1.38370550047208,1.38370550047208,1.38370550047208
46760,1.07920043998294,1.07920043998294,1.07920043998294
47020,1.24883360901241,1.24883360901241,1.24883360901241
47293,1.35695218563523,1.35695218563523,1.35695218563523
47554,1.20481461336032,1.20481461336032,1.20481461336032
47809,1.09375157289996,1.09375157289996,1.09375157289996
48075,1.18008339460046,1.18008339460046,1.18008339460046
48327,1.31895909213753,1.31895909213753,1.31895909213753
48595,1.29847873317133,1.29847873317133,1.29847873317133
48844,1.2829920872215,1.2829920872215,1.2829920872215
49102,1.30755987147564,1.30755987147564,1.30755987147564
49357,1.34689623023971,1.34689623023971,1.34689623023971
49618,1.19988485683296,1.19988485683296,1.19988485683296
49878,1.43828128797037,1.43828128797037,1.43828128797037
50137,1.10527591202339,1.10527591202339,1.10527591202339
50410,1.16876356936819,1.16876356936819,1.16876356936819
50664,1.2630635417308,1.2630635417308,1.2630635417308
50922,1.16434261380075,1.16434261380075,1.16434261380075
51184,1.26816684581034,1.26816684581034,1.26816684581034
51450,1.38915585573398,1.38915585573398,1.38915585573398
51717,1.33423604672172,1.33423604672172,1.33423604672172
51966,1.20260143765697,1.20260143765697,1.20260143765697
52224,1.4193657510175,1.4193657510175,1.4193657510175
52481,1.25106167466445,1.25106167466445,1.25106167466445
52753,1.32819020981664,1.32819020981664,1.32819020981664
52999,1.15593366562216,1.15593366562216,1.15593366562216
53270,1.4003294016476,1.4003294016476,1.4003294016476
53525,1.15830817741661,1.15830817741661,1.15830817741661
53792,1.31344454457156,1.31344454457156,1.31344454457156
54056,1.28657795317111,1.28657795317111,1.28657795317111
54315,1.26557173441958,1.26557173441958,1.26557173441958
54578,1.24990030721332,1.24990030721332,1.24990030721332
54830,1.2283850803103,1.2283850803103,1.2283850803103
55090,1.3203078367092,1.3203078367092,1.3203078367092
55349,1.12198594396727,1.12198594396727,1.12198594396727
55617,1.21445076805419,1.21445076805419,1.21445076805419
55882,1.29042986585071,1.29042986585071,1.29042986585071
56152,1.28593588363185,1.28593588363185,1.28593588363185
56413,1.26343513260908,1.26343513260908,1.26343513260908
56681,1.24152956797338,1.24152956797338,1.24152956797338
56938,1.24253469639354,1.24253469639354,1.24253469639354
57199,1.18940404028074,1.18940404028074,1.18940404028074
57466,1.3104025784171,1.3104025784171,1.3104025784171
57734,1.32670330957293,1.32670330957293,1.32670330957293
57994,1.28248386545866,1.28248386545866,1.28248386545866
58248,1.20746858328995,1.20746858328995,1.20746858328995
58513,1.14683970021654,1.14683970021654,1.14683970021654
58772,1.19855101977139,1.19855101977139,1.19855101977139
59022,1.10042593161117,1.10042593161117,1.10042593161117
59282,1.29128363296445,1.29128363296445,1.29128363296445
59534,1.24327028765162,1.24327028765162,1.24327028765162
59793,1.21955330378455,1.21955330378455,1.21955330378455
60048,1.22464000571148,1.22464000571148,1.22464000571148
60304,1.16969341902935,1.16969341902935,1.16969341902935
60566,1.16810645874782,1.16810645874782,1.16810645874782
60824,1.3044832830757,1.3044832830757,1.3044832830757
61085,1.2915589556098,1.2915589556098,1.2915589556098
61353,1.1477439810979,1.1477439810979,1.1477439810979
61615,1.25298723021039,1.25298723021039,1.25298723021039
61876,1.22322237657792,1.22322237657792,1.22322237657792
62130,1.18781980674205,1.18781980674205,1.18781980674205
62391,1.28827950572836,1.28827950572836,1.28827950572836
62663,1.20229057712411,1.20229057712411,1.20229057712411
62921,1.25070016230665,1.25070016230665,1.25070016230665
63181,1.26821741098883,1.26821741098883,1.26821741098883
63444,1.2611534149455,1.2611534149455,1.2611534149455
63709,1.25262529271755,1.25262529271755,1.25262529271755
63978,1.31105565285221,1.31105565285221,1.31105565285221
64230,1.32389276987977,1.32389276987977,1.32389276987977
64488,1.066526418062,1.066526418062,1.066526418062
64757,1.33836702827529,1.33836702827529,1.33836702827529
65022,1.31388951021212,1.31388951021212,1.31388951021212
65278,1.37351368714083,1.37351368714083,1.37351368714083
65538,1.31571660814462,1.31571660814462,1.31571660814462
65800,1.17213147984666,1.17213147984666,1.17213147984666
66061,1.37342723725496,1.37342723725496,1.37342723725496
66326,1.19431168745522,1.19431168745522,1.19431168745522
66589,1.14784155504571,1.14784155504571,1.14784155504571
66860,1.35518989605465,1.35518989605465,1.35518989605465
67114,1.20682097949445,1.20682097949445,1.20682097949445
67375,1.27870183541075,1.27870183541075,1.27870183541075
67632,1.1406142513517,1.1406142513517,1.1406142513517
67901,1.2611730818214,1.2611730818214,1.2611730818214
68166,1.26028717093998,1.26028717093998,1.26028717093998
68431,1.30753817155923,1.30753817155923,1.30753817155923
68700,1.27019265853213,1.27019265853213,1.27019265853213
68961,1.14360428340456,1.14360428340456,1.14360428340456
69220,1.36099968554822,1.36099968554822,1.36099968554822
69478,1.20089407669332,1.20089407669332,1.20089407669332
69735,1.20780173102841,1.20780173102841,1.20780173102841
69986,1.1679527677818,1.1679527677818,1.1679527677818
70253,1.241348505779,1.241348505779,1.241348505779
70514,1.28057884928733,1.28057884928733,1.28057884928733
70775,1.08659166490943,1.08659166490943,1.08659166490943
71033,1.33247151509372,1.33247151509372,1.33247151509372
71299,1.32822294788068,1.32822294788068,1.32822294788068
71554,1.30316618621293,1.30316618621293,1.30316618621293
71823,1.30600525820403,1.30600525820403,1.30600525820403
72089,1.30702860423835,1.30702860423835,1.30702860423835
72356,1.19869517498028,1.19869517498028,1.19869517498028
72624,1.23900245000022,1.23900245000022,1.23900245000022
72889,1.27457641846951,1.27457641846951,1.27457641846951
73144,1.26573721059922,1.26573721059922,1.26573721059922
73399,1.28164847927789,1.28164847927789,1.28164847927789
73664,1.18200799376117,1.18200799376117,1.18200799376117
73929,1.27642974340561,1.27642974340561,1.27642974340561
74197,1.2459222216849,1.2459222216849,1.2459222216849
74459,1.20225611582014,1.20225611582014,1.20225611582014
74729,1.35871528762358,1.35871528762358,1.35871528762358
74995,1.35738851422562,1.35738851422562,1.35738851422562
75247,1.16555719452876,1.16555719452876,1.16555719452876
75509,1.21551321746568,1.21551321746568,1.21551321746568
75767,1.16678560876162,1.16678560876162,1.16678560876162
76038,1.2909959176119,1.2909959176119,1.2909959176119
76299,1.38838348132041,1.38838348132041,1.38838348132041
76557,1.2710852031371,1.2710852031371,1.2710852031371
76815,1.37948497675609,1.37948497675609,1.37948497675609
77075,1.16518848414131,1.16518848414131,1.16518848414131
77341,1.21200273323942,1.21200273323942,1.21200273323942
77595,1.30166159995965,1.30166159995965,1.30166159995965
77862,1.32040244313302,1.32040244313302,1.32040244313302
78113,1.13575779169463,1.13575779169463,1.13575779169463
78365,1.25685076234086,1.25685076234086,1.25685076234086
78619,1.21858296708928,1.21858296708928,1.21858296708928
78869,1.18566604063467,1.18566604063467,1.18566604063467
79126,1.22978296453383,1.22978296453383,1.22978296453383
79387,1.17904431009201,1.17904431009201,1.17904431009201
79650,1.34725786618095,1.34725786618095,1.34725786618095
79912,1.19203868876744,1.19203868876744,1.19203868876744
80160,1.15774974305629,1.15774974305629,1.15774974305629
80415,1.23236579816359,1.23236579816359,1.23236579816359
80675,1.14926751382925,1.14926751382925,1.14926751382925
80935,1.27434202121413,1.27434202121413,1.27434202121413
81205,1.32335947287372,1.32335947287372,1.32335947287372
81466,1.18873541973255,1.18873541973255,1.18873541973255
81730,1.20764004923533,1.20764004923533,1.20764004923533
81991,1.09958938724465,1.09958938724465,1.09958938724465
82247,1.31541117117307,1.31541117117307,1.31541117117307
82508,1.18399832469453,1.18399832469453,1.18399832469453
82770,1.22671142172385,1.22671142172385,1.22671142172385
83033,1.22857039708782,1.22857039708782,1.22857039708782
83298,1.32935056967379,1.32935056967379,1.32935056967379
83559,1.29054841152687,1.29054841152687,1.29054841152687
83827,1.20058733119619,1.20058733119619,1.20058733119619
84096,1.13803655537863,1.13803655537863,1.13803655537863
84352,1.20935013345373,1.20935013345373,1.20935013345373
84618,1.22407207286116,1.22407207286116,1.22407207286116
84873,1.20997381231291,1.20997381231291,1.20997381231291
85134,1.28976950091101,1.28976950091101,1.28976950091101
85392,1.29918280782735,1.29918280782735,1.29918280782735
85656,1.3981737714498,1.3981737714498,1.3981737714498
85907,1.19418216606678,1.19418216606678,1.19418216606678
86171,1.45785519864355,1.45785519864355,1.45785519864355
86435,1.26660220401716,1.26660220401716,1.26660220401716
86689,1.34745646549596,1.34745646549596,1.34745646549596
86951,1.11383801696451,1.11383801696451,1.11383801696451
87222,1.32052561408944,1.32052561408944,1.32052561408944
87483,1.27017979002575,1.27017979002575,1.27017979002575
87747,1.19827112864737,1.19827112864737,1.19827112864737
88016,1.29168747842992,1.29168747842992,1.29168747842992
88285,1.19351424008165,1.19351424008165,1.19351424008165
88557,1.38500155439786,1.38500155439786,1.38500155439786
88807,1.18785215636522,1.18785215636522,1.18785215636522
89068,1.37853054437372,1.37853054437372,1.37853054437372
89330,1.16671092531273,1.16671092531273,1.16671092531273
89596,1.29217992707755,1.29217992707755,1.29217992707755
89865,1.23994070101792,1.23994070101792,1.23994070101792
90130,1.31067253737538,1.31067253737538,1.31067253737538
90394,1.18588581342354,1.18588581342354,1.18588581342354
90660,1.39061284824846,1.39061284824846,1.39061284824846
90907,1.18195105368801,1.18195105368801,1.18195105368801
91157,1.28323042459452,1.28323042459452,1.28323042459452
91415,1.26231788303013,1.26231788303013,1.26231788303013
91669,1.2125459863251,1.2125459863251,1.2125459863251
91923,1.28301285612914,1.28301285612914,1.28301285612914
92182,1.11689876433469,1.11689876433469,1.11689876433469
92444,1.28286862084225,1.28286862084225,1.28286862084225
92701,1.22976087662478,1.22976087662478,1.22976087662478
92966,1.32596649868296,1.32596649868296,1.32596649868296
93229,1.15868445650788,1.15868445650788,1.15868445650788
93504,1.25926149787718,1.25926149787718,1.25926149787718
93775,1.33367684384554,1.33367684384554,1.33367684384554
94024,1.15956936423425,1.15956936423425,1.15956936423425
94293,1.30133162583207,1.30133162583207,1.30133162583207
94560,1.27841317460121,1.27841317460121,1.27841317460121
94822,1.32213860343394,1.32213860343394,1.32213860343394
95081,1.18473493066862,1.18473493066862,1.18473493066862
95349,1.12070152945817,1.12070152945817,1.12070152945817
95610,1.33253564513219,1.33253564513219,1.33253564513219
95873,1.36112893760424,1.36112893760424,1.36112893760424
96137,1.26709688151324,1.26709688151324,1.26709688151324
96403,1.25187349554522,1.25187349554522,1.25187349554522
96651,1.16316471516534,1.16316471516534,1.16316471516534
96918,1.39408008571451,1.39408008571451,1.39408008571451
97185,1.25737971325014,1.25737971325014,1.25737971325014
97457,1.34412504837469,1.34412504837469,1.34412504837469
97707,1.28477793340379,1.28477793340379,1.28477793340379
97962,1.30997724603139,1.30997724603139,1.30997724603139
98225,1.20940167875265,1.20940167875265,1.20940167875265
98485,1.15800823842998,1.15800823842998,1.15800823842998
98739,1.26524215338399,1.26524215338399,1.26524215338399
98999,1.24352644958746,1.24352644958746,1.24352644958746
99261,1.20724249048016,1.20724249048016,1.20724249048016
99529,1.33360353815057,1.33360353815057,1.33360353815057
99786,1.08850888010516,1.08850888010516,1.08850888010516
100035,1.11771425750253,1.11771425750253,1.11771425750253
100305,1.36091366360214,1.36091366360214,1.36091366360214
100571,1.21524995497721,1.21524995497721,1.21524995497721
100827,1.06366243964013,1.06366243964013,1.06366243964013
101084,1.11325117195094,1.11325117195094,1.11325117195094
101341,1.15322286803448,1.15322286803448,1.15322286803448
101611,1.1819457396313,1.1819457396313,1.1819457396313
101874,1.16285750080189,1.16285750080189,1.16285750080189
102141,1.28842467519361,1.28842467519361,1.28842467519361
102398,1.1209722271672,1.1209722271672,1.1209722271672
102655,1.29824950169789,1.29824950169789,1.29824950169789
102919,1.18187047032523,1.18187047032523,1.18187047032523
103179,1.20712770293051,1.20712770293051,1.20712770293051
103442,1.17311675171108,1.17311675171108,1.17311675171108
103711,1.40914554018665,1.40914554018665,1.40914554018665
103973,1.19513358632137,1.19513358632137,1.19513358632137
104236,1.20424422354058,1.20424422354058,1.20424422354058
104501,1.20113650567076,1.20113650567076,1.20113650567076
104753,1.12261054476477,1.12261054476477,1.12261054476477
105017,1.19695619230432,1.19695619230432,1.19695619230432
105279,1.20630260758781,1.20630260758781,1.20630260758781
105539,1.13803362628487,1.13803362628487,1.13803362628487
105778,1.25626808105791,1.25626808105791,1.25626808105791
106036,1.40213255623454,1.40213255623454,1.40213255623454
106304,1.34678913977313,1.34678913977313,1.34678913977313
106566,1.11918101934338,1.11918101934338,1.11918101934338
106815,1.22081474976531,1.22081474976531,1.22081474976531
107079,1.31899185631023,1.31899185631023,1.31899185631023
107344,1.25925860278032,1.25925860278032,1.25925860278032
107605,1.23703354734713,1.23703354734713,1.23703354734713
107864,1.15125037045391,1.15125037045391,1.15125037045391
108129,1.17319105553084,1.17319105553084,1.17319105553084
108389,1.25080144337413,1.25080144337413,1.25080144337413
108659,1.13345300388175,1.13345300388175,1.13345300388175
108930,1.39997979684354,1.39997979684354,1.39997979684354
109193,1.30780057234821,1.30780057234821,1.30780057234821
109463,1.35218697830483,1.35218697830483,1.35218697830483
109710,1.20766779749064,1.20766779749064,1.20766779749064
109979,1.16743049305279,1.16743049305279,1.16743049305279
110238,1.1344820018373,1.1344820018373,1.1344820018373
110499,1.26782344527267,1.26782344527267,1.26782344527267
110759,1.15021190626754,1.15021190626754,1.15021190626754
111014,1.28473079603401,1.28473079603401,1.28473079603401
111273,1.40686818902139,1.40686818902139,1.40686818902139
111540,1.12607427111851,1.12607427111851,1.12607427111851
111801,1.20789068082272,1.20789068082272,1.20789068082272
112063,1.12311139602766,1.12311139602766,1.12311139602766
112321,1.1782565015989,1.1782565015989,1.1782565015989
112585,1.13483157744337,1.13483157744337,1.13483157744337
112854,1.23477391992411,1.23477391992411,1.23477391992411
113114,1.18275645166306,1.18275645166306,1.18275645166306
113381,1.32528429176506,1.32528429176506,1.32528429176506
113630,1.27515946784571,1.27515946784571,1.27515946784571
113895,1.2429253216143,1.2429253216143,1.2429253216143
114161,1.31007578491656,1.31007578491656,1.31007578491656
114431,1.32622269593262,1.32622269593262,1.32622269593262
114691,1.14449506321736,1.14449506321736,1.14449506321736
114946,1.20424830277083,1.20424830277083,1.20424830277083
115206,1.39426705031483,1.39426705031483,1.39426705031483
115460,1.06958991892608,1.06958991892608,1.06958991892608
115721,1.23848244826033,1.23848244826033,1.23848244826033
115986,1.16393727628963,1.16393727628963,1.16393727628963
116237,1.24645906448856,1.24645906448856,1.24645906448856
116507,1.16406124119681,1.16406124119681,1.16406124119681
116782,1.25896863574059,1.25896863574059,1.25896863574059
117051,1.26042797300508,1.26042797300508,1.26042797300508
117307,1.21507101754348,1.21507101754348,1.21507101754348
117569,1.35686754435301,1.35686754435301,1.35686754435301
117826,1.15975761538417,1.15975761538417,1.15975761538417
118091,1.25127761032846,1.25127761032846,1.25127761032846
118354,1.23171153071263,1.23171153071263,1.23171153071263
118623,1.24105053829881,1.24105053829881,1.24105053829881
118881,1.18778902670817,1.18778902670817,1.18778902670817
119134,1.10024746605422,1.10024746605422,1.10024746605422
119393,1.26843373848603,1.26843373848603,1.26843373848603
119647,1.21483167299952,1.21483167299952,1.21483167299952
119911,1.2032288472096,1.2032288472096,1.2032288472096
120174,1.17511857197172,1.17511857197172,1.17511857197172
120437,1.30129522129506,1.30129522129506,1.30129522129506
120710,1.11629264616233,1.11629264616233,1.11629264616233
120957,1.19242195504259,1.19242195504259,1.19242195504259
121231,1.34230191130924,1.34230191130924,1.34230191130924
121492,1.0774711034722,1.0774711034722,1.0774711034722
121749,1.241367938692,1.241367938692,1.241367938692
122011,1.22433891898665,1.22433891898665,1.22433891898665
122263,1.15360846565658,1.15360846565658,1.15360846565658
122520,1.33298139511435,1.33298139511435,1.33298139511435
122784,1.02139736417836,1.02139736417836,1.02139736417836
123048,1.2154107789578,1.2154107789578,1.2154107789578
123310,1.20861913045229,1.20861913045229,1.20861913045229
123580,1.24012866697654,1.24012866697654,1.24012866697654
123841,1.37043601053732,1.37043601053732,1.37043601053732
124098,1.24514033498596,1.24514033498596,1.24514033498596
124345,1.20210456666019,1.20210456666019,1.20210456666019
124608,1.19473458028859,1.19473458028859,1.19473458028859
124873,1.24576931391805,1.24576931391805,1.24576931391805
125133,1.17159097710439,1.17159097710439,1.17159097710439
125394,1.204342319135,1.204342319135,1.204342319135
125650,1.1732567085289,1.1732567085289,1.1732567085289
125910,1.25854997347985,1.25854997347985,1.25854997347985
126173,1.08113971047406,1.08113971047406,1.08113971047406
126445,1.24426944725586,1.24426944725586,1.24426944725586
126699,1.27142857809862,1.27142857809862,1.27142857809862
126961,1.37879234826587,1.37879234826587,1.37879234826587
127217,1.26994568572405,1.26994568572405,1.26994568572405
127483,1.21723398688051,1.21723398688051,1.21723398688051
127752,1.28837298847459,1.28837298847459,1.28837298847459
128014,1.22071357010915,1.22071357010915,1.22071357010915
128283,1.24612882981726,1.24612882981726,1.24612882981726
128549,1.27102344485886,1.27102344485886,1.27102344485886
128812,1.29250298248006,1.29250298248006,1.29250298248006
129080,1.26410673971213,1.26410673971213,1.26410673971213
129355,1.24569770519714,1.24569770519714,1.24569770519714
129614,1.15336701753774,1.15336701753774,1.15336701753774
129865,1.2087494425698,1.2087494425698,1.2087494425698
130135,1.11589953297818,1.11589953297818,1.11589953297818
130404,1.2945689353261,1.2945689353261,1.2945689353261
130667,1.32757927514751,1.32757927514751,1.32757927514751
130928,1.22383368835414,1.22383368835414,1.22383368835414
131194,1.23752387904483,1.23752387904483,1.23752387904483
131464,1.28920843833023,1.28920843833023,1.28920843833023
131725,1.29822810252654,1.29822810252654,1.29822810252654
131993,1.24904920879657,1.24904920879657,1.24904920879657
132248,1.14343835199613,1.14343835199613,1.14343835199613
132497,1.04464631419353,1.04464631419353,1.04464631419353
132768,1.23594787187736,1.23594787187736,1.23594787187736
133038,1.35292098019358,1.35292098019358,1.35292098019358
133294,1.2809184925554,1.2809184925554,1.2809184925554
133549,1.17667743284775,1.17667743284775,1.17667743284775
133806,1.16298622262342,1.16298622262342,1.16298622262342
134067,1.14327877992591,1.14327877992591,1.14327877992591
134339,1.25578333798201,1.25578333798201,1.25578333798201
