"Step","fine tune drop_0_1e-05 - average_loss","fine tune drop_0_1e-05 - average_loss__MIN","fine tune drop_0_1e-05 - average_loss__MAX"
"71171","0.30118631829676895","0.30118631829676895","0.30118631829676895"
"71432","0.3099006177529029","0.3099006177529029","0.3099006177529029"
"71695","0.3128476590020824","0.3128476590020824","0.3128476590020824"
"71963","0.3074842280624212","0.3074842280624212","0.3074842280624212"
"72220","0.31159081900519414","0.31159081900519414","0.31159081900519414"
"72479","0.3108521668181309","0.3108521668181309","0.3108521668181309"
"72741","0.30832838691969494","0.30832838691969494","0.30832838691969494"
"73001","0.29502464784748916","0.29502464784748916","0.29502464784748916"
"73263","0.32433329404748257","0.32433329404748257","0.32433329404748257"
"73524","0.3174657275645336","0.3174657275645336","0.3174657275645336"
"73786","0.30352328903642756","0.30352328903642756","0.30352328903642756"
"74049","0.3040255922710509","0.3040255922710509","0.3040255922710509"
"74308","0.29824411418508395","0.29824411418508395","0.29824411418508395"
"74571","0.2993419556352882","0.2993419556352882","0.2993419556352882"
"74831","0.29009533205426263","0.29009533205426263","0.29009533205426263"
"75093","0.2986583990799189","0.2986583990799189","0.2986583990799189"
"75351","0.28635461739939705","0.28635461739939705","0.28635461739939705"
"75614","0.3075520240683948","0.3075520240683948","0.3075520240683948"
"75872","0.28891933594022395","0.28891933594022395","0.28891933594022395"
"76131","0.2940479396397052","0.2940479396397052","0.2940479396397052"
"76389","0.30042343628203816","0.30042343628203816","0.30042343628203816"
"76649","0.30864673909128715","0.30864673909128715","0.30864673909128715"
"76915","0.30434173942209364","0.30434173942209364","0.30434173942209364"
"77179","0.30409336773513906","0.30409336773513906","0.30409336773513906"
"77439","0.2900419895634986","0.2900419895634986","0.2900419895634986"
"77701","0.30227252989292025","0.30227252989292025","0.30227252989292025"
"77958","0.293090708587864","0.293090708587864","0.293090708587864"
"78217","0.3007941631923026","0.3007941631923026","0.3007941631923026"
"78477","0.2974843429344587","0.2974843429344587","0.2974843429344587"
"78743","0.3124811091573923","0.3124811091573923","0.3124811091573923"
"79003","0.293755272161852","0.293755272161852","0.293755272161852"
"79267","0.31921816106291256","0.31921816106291256","0.31921816106291256"
"79531","0.3077797154641953","0.3077797154641953","0.3077797154641953"
"79792","0.33025552136971","0.33025552136971","0.33025552136971"
"80057","0.3101692051435857","0.3101692051435857","0.3101692051435857"
"80318","0.3145764375923836","0.3145764375923836","0.3145764375923836"
"80581","0.32760678731295023","0.32760678731295023","0.32760678731295023"
"80842","0.2823229236443259","0.2823229236443259","0.2823229236443259"
"81102","0.2999696487631705","0.2999696487631705","0.2999696487631705"
"81363","0.29593585089391894","0.29593585089391894","0.29593585089391894"
"81625","0.30490347152759006","0.30490347152759006","0.30490347152759006"
"81890","0.3070566619063859","0.3070566619063859","0.3070566619063859"
"82152","0.3013943149028364","0.3013943149028364","0.3013943149028364"
"82411","0.28645609402767125","0.28645609402767125","0.28645609402767125"
"82677","0.3072895751970498","0.3072895751970498","0.3072895751970498"
"82940","0.30106290122622187","0.30106290122622187","0.30106290122622187"
"83203","0.2905450835506599","0.2905450835506599","0.2905450835506599"
"83467","0.3191642656700237","0.3191642656700237","0.3191642656700237"
"83729","0.29893286928152263","0.29893286928152263","0.29893286928152263"
"83989","0.3201586778979145","0.3201586778979145","0.3201586778979145"
"84248","0.2966471553298823","0.2966471553298823","0.2966471553298823"
"84508","0.31156599079562136","0.31156599079562136","0.31156599079562136"
"84769","0.29684759972159314","0.29684759972159314","0.29684759972159314"
"85033","0.29808773083127477","0.29808773083127477","0.29808773083127477"
"85292","0.3213968282081024","0.3213968282081024","0.3213968282081024"
"85553","0.3011729099721776","0.3011729099721776","0.3011729099721776"
"85811","0.3078501465373047","0.3078501465373047","0.3078501465373047"
"86073","0.28282785287827916","0.28282785287827916","0.28282785287827916"
"86335","0.310532597324828","0.310532597324828","0.310532597324828"
"86597","0.3031445799984826","0.3031445799984826","0.3031445799984826"
"86861","0.2970764229511745","0.2970764229511745","0.2970764229511745"
"87124","0.3040381186063093","0.3040381186063093","0.3040381186063093"
"87386","0.30208086307872156","0.30208086307872156","0.30208086307872156"
"87641","0.3137527801302905","0.3137527801302905","0.3137527801302905"
"87904","0.29071146412394994","0.29071146412394994","0.29071146412394994"
"88168","0.3073277628522157","0.3073277628522157","0.3073277628522157"
"88429","0.2868895518626152","0.2868895518626152","0.2868895518626152"
"88688","0.2949760233005367","0.2949760233005367","0.2949760233005367"
"88951","0.2815019993139592","0.2815019993139592","0.2815019993139592"
"89210","0.30482695591478637","0.30482695591478637","0.30482695591478637"
"89471","0.2925895272766084","0.2925895272766084","0.2925895272766084"
"89729","0.2895735260481775","0.2895735260481775","0.2895735260481775"
"89989","0.277143808862644","0.277143808862644","0.277143808862644"
"90257","0.308072031015695","0.308072031015695","0.308072031015695"
"90521","0.2867967881700679","0.2867967881700679","0.2867967881700679"
"90780","0.28796328973947993","0.28796328973947993","0.28796328973947993"
"91043","0.2924622295229264","0.2924622295229264","0.2924622295229264"
"91307","0.29567738488737777","0.29567738488737777","0.29567738488737777"
"91568","0.3248404823147983","0.3248404823147983","0.3248404823147983"
"91828","0.2900714218261089","0.2900714218261089","0.2900714218261089"
"92093","0.2995559339538419","0.2995559339538419","0.2995559339538419"
"92354","0.3225550246162962","0.3225550246162962","0.3225550246162962"
"92617","0.2873656084686303","0.2873656084686303","0.2873656084686303"
"92879","0.31442167491797046","0.31442167491797046","0.31442167491797046"
"93138","0.3156303904384753","0.3156303904384753","0.3156303904384753"
"93402","0.3056936156319606","0.3056936156319606","0.3056936156319606"
"93664","0.30250585131468405","0.30250585131468405","0.30250585131468405"
"93924","0.30493431310542224","0.30493431310542224","0.30493431310542224"
"94185","0.31786412542060816","0.31786412542060816","0.31786412542060816"
"94449","0.2880358274159526","0.2880358274159526","0.2880358274159526"
"94711","0.2935596830114535","0.2935596830114535","0.2935596830114535"
"94975","0.29903714702519235","0.29903714702519235","0.29903714702519235"
"95236","0.2899505862907413","0.2899505862907413","0.2899505862907413"
"95500","0.29330022226241376","0.29330022226241376","0.29330022226241376"
"95761","0.29004190137392755","0.29004190137392755","0.29004190137392755"
"96023","0.2835788106252949","0.2835788106252949","0.2835788106252949"
"96285","0.29641341530618176","0.29641341530618176","0.29641341530618176"
"96545","0.2836703594993012","0.2836703594993012","0.2836703594993012"
"96804","0.2990032685734814","0.2990032685734814","0.2990032685734814"
"97067","0.30543028507184633","0.30543028507184633","0.30543028507184633"
"97331","0.29055701371342374","0.29055701371342374","0.29055701371342374"
"97595","0.29561715066663535","0.29561715066663535","0.29561715066663535"
"97859","0.29278363752032727","0.29278363752032727","0.29278363752032727"
"98119","0.2905230912588418","0.2905230912588418","0.2905230912588418"
"98380","0.28104272707590516","0.28104272707590516","0.28104272707590516"
"98643","0.3063416999698675","0.3063416999698675","0.3063416999698675"
"98901","0.29140594030855466","0.29140594030855466","0.29140594030855466"
"99169","0.29288697620251314","0.29288697620251314","0.29288697620251314"
"99431","0.27936674364287384","0.27936674364287384","0.27936674364287384"
"99697","0.30932148941461823","0.30932148941461823","0.30932148941461823"
"99961","0.2875176425445318","0.2875176425445318","0.2875176425445318"
"100225","0.30088730334852765","0.30088730334852765","0.30088730334852765"
"100481","0.2966138990437727","0.2966138990437727","0.2966138990437727"
"100744","0.3112102966499384","0.3112102966499384","0.3112102966499384"
"101006","0.2860082764956295","0.2860082764956295","0.2860082764956295"
"101268","0.28385891126379975","0.28385891126379975","0.28385891126379975"
"101528","0.302485213073728","0.302485213073728","0.302485213073728"
"101792","0.29224449213394316","0.29224449213394316","0.29224449213394316"
"102056","0.3184805627166331","0.3184805627166331","0.3184805627166331"
"102314","0.2714648227219991","0.2714648227219991","0.2714648227219991"
"102579","0.29370466024780273","0.29370466024780273","0.29370466024780273"
"102840","0.27829953182074196","0.27829953182074196","0.27829953182074196"
"103102","0.2939804474141523","0.2939804474141523","0.2939804474141523"
"103366","0.2879740105910356","0.2879740105910356","0.2879740105910356"
"103622","0.3017379249501993","0.3017379249501993","0.3017379249501993"
"103885","0.29602381171460546","0.29602381171460546","0.29602381171460546"
"104141","0.29308921667360605","0.29308921667360605","0.29308921667360605"
"104404","0.28770858372642333","0.28770858372642333","0.28770858372642333"
"104664","0.30060360571360434","0.30060360571360434","0.30060360571360434"
"104925","0.29510986096911507","0.29510986096911507","0.29510986096911507"
"105189","0.30113243629886516","0.30113243629886516","0.30113243629886516"
"105445","0.31246067032092006","0.31246067032092006","0.31246067032092006"
"105702","0.28949939945222714","0.28949939945222714","0.28949939945222714"
"105961","0.282744667279159","0.282744667279159","0.282744667279159"
"106223","0.2864945692627657","0.2864945692627657","0.2864945692627657"
"106482","0.2963086322576216","0.2963086322576216","0.2963086322576216"
"106746","0.28479405954431575","0.28479405954431575","0.28479405954431575"
"107008","0.2955781007630727","0.2955781007630727","0.2955781007630727"
"107267","0.28128750779462036","0.28128750779462036","0.28128750779462036"
"107529","0.28511362005521296","0.28511362005521296","0.28511362005521296"
"107790","0.2766270636747186","0.2766270636747186","0.2766270636747186"
"108050","0.2789998302080606","0.2789998302080606","0.2789998302080606"
"108313","0.295724503834694","0.295724503834694","0.295724503834694"
"108572","0.28437331694880424","0.28437331694880424","0.28437331694880424"
"108833","0.29061715316834896","0.29061715316834896","0.29061715316834896"
"109094","0.28182843367320454","0.28182843367320454","0.28182843367320454"
"109356","0.3159542702782249","0.3159542702782249","0.3159542702782249"
"109618","0.30438461854812604","0.30438461854812604","0.30438461854812604"
"109879","0.29633947078032563","0.29633947078032563","0.29633947078032563"
"110139","0.30397118619535857","0.30397118619535857","0.30397118619535857"
"110404","0.2874236593648984","0.2874236593648984","0.2874236593648984"
"110665","0.27814022346313166","0.27814022346313166","0.27814022346313166"
"110922","0.2918620524265945","0.2918620524265945","0.2918620524265945"
"111185","0.2860639624441096","0.2860639624441096","0.2860639624441096"
"111449","0.3038930263996883","0.3038930263996883","0.3038930263996883"
"111704","0.27734970325552055","0.27734970325552055","0.27734970325552055"
"111967","0.29695484187916765","0.29695484187916765","0.29695484187916765"
"112230","0.2757295767458262","0.2757295767458262","0.2757295767458262"
"112491","0.2950537991186527","0.2950537991186527","0.2950537991186527"
"112749","0.2767984366798123","0.2767984366798123","0.2767984366798123"
"113012","0.2772708024843451","0.2772708024843451","0.2772708024843451"
"113271","0.2939996298760206","0.2939996298760206","0.2939996298760206"
"113532","0.29455083811988236","0.29455083811988236","0.29455083811988236"
"113790","0.31184524971725713","0.31184524971725713","0.31184524971725713"
