"Step","fine tune relabel+random_0_1e-05 - average_loss","fine tune relabel+random_0_1e-05 - average_loss__MIN","fine tune relabel+random_0_1e-05 - average_loss__MAX"
"115299","1.1397901123473004","1.1397901123473004","1.1397901123473004"
"115560","1.1032330910932975","1.1032330910932975","1.1032330910932975"
"115818","1.2485727925543433","1.2485727925543433","1.2485727925543433"
"116087","1.1535578033863203","1.1535578033863203","1.1535578033863203"
"116346","1.2065940561889432","1.2065940561889432","1.2065940561889432"
"116610","1.1380882922146056","1.1380882922146056","1.1380882922146056"
"116875","1.0151890802363772","1.0151890802363772","1.0151890802363772"
"117131","1.2355380706351113","1.2355380706351113","1.2355380706351113"
"117385","1.130866120109688","1.130866120109688","1.130866120109688"
"117651","1.2554108068552052","1.2554108068552052","1.2554108068552052"
"117907","1.104166181964243","1.104166181964243","1.104166181964243"
"118164","1.1277905892469544","1.1277905892469544","1.1277905892469544"
"118430","0.9793235350774382","0.9793235350774382","0.9793235350774382"
"118698","1.071669223510091","1.071669223510091","1.071669223510091"
"118954","1.1605198613471455","1.1605198613471455","1.1605198613471455"
"119217","1.0672282757582487","1.0672282757582487","1.0672282757582487"
"119485","1.121658933425028","1.121658933425028","1.121658933425028"
"119746","1.053655771943913","1.053655771943913","1.053655771943913"
"120007","1.194813571704489","1.194813571704489","1.194813571704489"
"120269","1.1166364434010772","1.1166364434010772","1.1166364434010772"
"120534","1.012166216972763","1.012166216972763","1.012166216972763"
"120799","1.238128016540109","1.238128016540109","1.238128016540109"
"121050","1.112594092676367","1.112594092676367","1.112594092676367"
"121315","1.2388900882667966","1.2388900882667966","1.2388900882667966"
"121563","1.0258464392052213","1.0258464392052213","1.0258464392052213"
"121825","1.1417345527608902","1.1417345527608902","1.1417345527608902"
"122092","1.179462841571037","1.179462841571037","1.179462841571037"
"122359","1.1798728455716385","1.1798728455716385","1.1798728455716385"
"122616","0.9109738241992335","0.9109738241992335","0.9109738241992335"
"122875","1.0946961043632806","1.0946961043632806","1.0946961043632806"
"123139","1.1466959064556321","1.1466959064556321","1.1466959064556321"
"123410","1.1494196003029722","1.1494196003029722","1.1494196003029722"
"123678","1.1457535239825296","1.1457535239825296","1.1457535239825296"
"123943","1.1623652251230345","1.1623652251230345","1.1623652251230345"
"124207","1.151897329110903","1.151897329110903","1.151897329110903"
"124463","1.2296938831168789","1.2296938831168789","1.2296938831168789"
"124728","1.3242948609369773","1.3242948609369773","1.3242948609369773"
"124987","1.1714604246449198","1.1714604246449198","1.1714604246449198"
"125254","1.127642615855223","1.127642615855223","1.127642615855223"
"125520","1.0886106467405894","1.0886106467405894","1.0886106467405894"
"125788","0.9907960119231186","0.9907960119231186","0.9907960119231186"
"126047","1.1632848046511524","1.1632848046511524","1.1632848046511524"
"126309","1.052929145383659","1.052929145383659","1.052929145383659"
"126568","1.0891501949833944","1.0891501949833944","1.0891501949833944"
"126819","1.216566571765008","1.216566571765008","1.216566571765008"
"127066","1.140795451781079","1.140795451781079","1.140795451781079"
"127332","1.0456911659848291","1.0456911659848291","1.0456911659848291"
"127589","1.0514216893335258","1.0514216893335258","1.0514216893335258"
"127843","1.0840804112389628","1.0840804112389628","1.0840804112389628"
"128114","1.1246151944762655","1.1246151944762655","1.1246151944762655"
"128383","1.2097541132389946","1.2097541132389946","1.2097541132389946"
"128640","1.145280600172078","1.145280600172078","1.145280600172078"
"128902","1.1115050550105845","1.1115050550105845","1.1115050550105845"
"129162","1.1666037300770924","1.1666037300770924","1.1666037300770924"
"129428","1.1578145331488983","1.1578145331488983","1.1578145331488983"
"129687","1.072240282614618","1.072240282614618","1.072240282614618"
"129953","1.2008018027404668","1.2008018027404668","1.2008018027404668"
"130199","1.1507047275739088","1.1507047275739088","1.1507047275739088"
"130468","1.2049437232898261","1.2049437232898261","1.2049437232898261"
"130730","1.2711279050368005","1.2711279050368005","1.2711279050368005"
"130991","1.1342814226275988","1.1342814226275988","1.1342814226275988"
"131256","1.1123553704319185","1.1123553704319185","1.1123553704319185"
"131527","1.206717248423312","1.206717248423312","1.206717248423312"
"131785","1.039066042611573","1.039066042611573","1.039066042611573"
"132040","1.0955250646307397","1.0955250646307397","1.0955250646307397"
"132299","1.341526603518652","1.341526603518652","1.341526603518652"
"132543","0.9976879777421666","0.9976879777421666","0.9976879777421666"
"132802","1.2600599589723127","1.2600599589723127","1.2600599589723127"
"133056","1.0860571509507415","1.0860571509507415","1.0860571509507415"
"133313","1.235883319494228","1.235883319494228","1.235883319494228"
"133581","1.1451540269646066","1.1451540269646066","1.1451540269646066"
"133843","1.3447295593235562","1.3447295593235562","1.3447295593235562"
"134105","1.224671110374911","1.224671110374911","1.224671110374911"
"134354","1.171237150800761","1.171237150800761","1.171237150800761"
"134607","1.0919647875300793","1.0919647875300793","1.0919647875300793"
"134864","1.2650942638516427","1.2650942638516427","1.2650942638516427"
"135109","1.0272285104296464","1.0272285104296464","1.0272285104296464"
"135372","1.112698973328979","1.112698973328979","1.112698973328979"
"135622","1.1072481632232667","1.1072481632232667","1.1072481632232667"
"135879","1.1783302125524493","1.1783302125524493","1.1783302125524493"
"136142","1.1182731521626315","1.1182731521626315","1.1182731521626315"
"136410","1.1775926887537935","1.1775926887537935","1.1775926887537935"
"136683","1.1682719180661443","1.1682719180661443","1.1682719180661443"
"136947","1.2585221762146896","1.2585221762146896","1.2585221762146896"
"137203","1.1382299237781102","1.1382299237781102","1.1382299237781102"
"137467","1.195623665700146","1.195623665700146","1.195623665700146"
"137732","1.153373489134994","1.153373489134994","1.153373489134994"
"137988","1.1572776709947346","1.1572776709947346","1.1572776709947346"
"138247","1.18241178725153","1.18241178725153","1.18241178725153"
"138513","1.0843157228288616","1.0843157228288616","1.0843157228288616"
"138785","1.2421703140335434","1.2421703140335434","1.2421703140335434"
"139038","1.261104996876303","1.261104996876303","1.261104996876303"
"139300","1.16007744496159","1.16007744496159","1.16007744496159"
"139553","1.2051875272075887","1.2051875272075887","1.2051875272075887"
"139814","1.0314807606239254","1.0314807606239254","1.0314807606239254"
"140068","1.151033991872666","1.151033991872666","1.151033991872666"
"140330","1.097006039063118","1.097006039063118","1.097006039063118"
"140591","1.2597703254898358","1.2597703254898358","1.2597703254898358"
"140841","1.128319595259083","1.128319595259083","1.128319595259083"
"141091","0.998328172004045","0.998328172004045","0.998328172004045"
"141359","1.0678947833338632","1.0678947833338632","1.0678947833338632"
"141621","1.1744456324190231","1.1744456324190231","1.1744456324190231"
"141872","1.1320582788938016","1.1320582788938016","1.1320582788938016"
"142135","1.1318718464392137","1.1318718464392137","1.1318718464392137"
"142400","1.106716708840744","1.106716708840744","1.106716708840744"
"142665","1.2208692697666765","1.2208692697666765","1.2208692697666765"
"142921","1.0637883874197873","1.0637883874197873","1.0637883874197873"
"143184","1.158109654004246","1.158109654004246","1.158109654004246"
"143448","1.119075013558308","1.119075013558308","1.119075013558308"
"143711","1.1359474513256493","1.1359474513256493","1.1359474513256493"
"143970","1.230207909002657","1.230207909002657","1.230207909002657"
"144233","1.1897850991919166","1.1897850991919166","1.1897850991919166"
"144486","1.1916446830337861","1.1916446830337861","1.1916446830337861"
"144756","1.110467096852121","1.110467096852121","1.110467096852121"
"145021","1.187507421737388","1.187507421737388","1.187507421737388"
"145282","1.070157828071603","1.070157828071603","1.070157828071603"
"145548","1.1606712870333358","1.1606712870333358","1.1606712870333358"
"145818","1.1314671982313433","1.1314671982313433","1.1314671982313433"
"146085","1.206039018186696","1.206039018186696","1.206039018186696"
"146339","1.1152175162891829","1.1152175162891829","1.1152175162891829"
"146598","1.2400515767837692","1.2400515767837692","1.2400515767837692"
"146856","1.1102344426976456","1.1102344426976456","1.1102344426976456"
"147123","1.253220473563609","1.253220473563609","1.253220473563609"
"147383","0.98660127048031","0.98660127048031","0.98660127048031"
"147648","1.2185178995682304","1.2185178995682304","1.2185178995682304"
"147923","1.2210946555500266","1.2210946555500266","1.2210946555500266"
"148187","1.2193075262599296","1.2193075262599296","1.2193075262599296"
"148449","1.2049750829736392","1.2049750829736392","1.2049750829736392"
"148707","1.1221713919560123","1.1221713919560123","1.1221713919560123"
"148970","1.009346597140445","1.009346597140445","1.009346597140445"
"149225","1.3105574780348066","1.3105574780348066","1.3105574780348066"
"149487","1.0637880293410065","1.0637880293410065","1.0637880293410065"
"149756","1.159697242743439","1.159697242743439","1.159697242743439"
"150014","1.1122111913291015","1.1122111913291015","1.1122111913291015"
"150279","1.1883283573810453","1.1883283573810453","1.1883283573810453"
"150537","1.0817871439139437","1.0817871439139437","1.0817871439139437"
"150788","1.124909140151417","1.124909140151417","1.124909140151417"
"151043","1.0550230770199387","1.0550230770199387","1.0550230770199387"
"151305","1.121468956170941","1.121468956170941","1.121468956170941"
"151567","1.02396427817584","1.02396427817584","1.02396427817584"
"151838","1.0488197534255739","1.0488197534255739","1.0488197534255739"
"152095","1.1491064525946808","1.1491064525946808","1.1491064525946808"
"152355","1.1573655340761269","1.1573655340761269","1.1573655340761269"
"152620","1.139361716796337","1.139361716796337","1.139361716796337"
"152885","1.0850816882664116","1.0850816882664116","1.0850816882664116"
"153146","1.1729348608044121","1.1729348608044121","1.1729348608044121"
"153403","1.2317895810762698","1.2317895810762698","1.2317895810762698"
"153663","1.1046343012725783","1.1046343012725783","1.1046343012725783"
"153918","1.2084182514183557","1.2084182514183557","1.2084182514183557"
"154182","1.0912698261247349","1.0912698261247349","1.0912698261247349"
"154446","1.1554245038440933","1.1554245038440933","1.1554245038440933"
"154703","1.264314080533704","1.264314080533704","1.264314080533704"
"154970","1.1195807650798761","1.1195807650798761","1.1195807650798761"
"155224","1.0924353912998235","1.0924353912998235","1.0924353912998235"
"155497","1.2002508464884494","1.2002508464884494","1.2002508464884494"
"155758","1.1703414790969355","1.1703414790969355","1.1703414790969355"
"156020","1.191384767537532","1.191384767537532","1.191384767537532"
"156283","1.1143397415077598","1.1143397415077598","1.1143397415077598"
"156552","1.0238143600128413","1.0238143600128413","1.0238143600128413"
"156817","1.1763755234311504","1.1763755234311504","1.1763755234311504"
"157089","1.1336512028284675","1.1336512028284675","1.1336512028284675"
"157356","1.1927743355558875","1.1927743355558875","1.1927743355558875"
"157623","1.1421519770167727","1.1421519770167727","1.1421519770167727"
"157887","1.2387804187992717","1.2387804187992717","1.2387804187992717"
"158151","1.0890603745321836","1.0890603745321836","1.0890603745321836"
"158414","1.1475568857417393","1.1475568857417393","1.1475568857417393"
"158676","1.1301114887117494","1.1301114887117494","1.1301114887117494"
"158929","1.015640978312216","1.015640978312216","1.015640978312216"
"159189","1.2398675482526582","1.2398675482526582","1.2398675482526582"
"159452","1.261092985894328","1.261092985894328","1.261092985894328"
"159715","1.1154819887295295","1.1154819887295295","1.1154819887295295"
"159984","1.113831231955232","1.113831231955232","1.113831231955232"
"160244","1.0585503579013877","1.0585503579013877","1.0585503579013877"
"160510","1.139258083170381","1.139258083170381","1.139258083170381"
"160766","1.171350583434105","1.171350583434105","1.171350583434105"
"161022","1.1194419941416494","1.1194419941416494","1.1194419941416494"
"161286","1.152199551683885","1.152199551683885","1.152199551683885"
"161538","1.1705905070172484","1.1705905070172484","1.1705905070172484"
"161796","1.1434236060287872","1.1434236060287872","1.1434236060287872"
"162049","1.0276226845135188","1.0276226845135188","1.0276226845135188"
"162313","1.0905383603709211","1.0905383603709211","1.0905383603709211"
"162565","1.0266514992841016","1.0266514992841016","1.0266514992841016"
"162826","1.1299477331545238","1.1299477331545238","1.1299477331545238"
"163088","1.0557122940715766","1.0557122940715766","1.0557122940715766"
"163336","1.0998266772865368","1.0998266772865368","1.0998266772865368"
"163609","1.1622513306258353","1.1622513306258353","1.1622513306258353"
"163871","1.1401041535728498","1.1401041535728498","1.1401041535728498"
"164140","1.2370211743646198","1.2370211743646198","1.2370211743646198"
"164396","1.1854570789685037","1.1854570789685037","1.1854570789685037"
"164652","1.1879567880574744","1.1879567880574744","1.1879567880574744"
"164910","1.2585130944684217","1.2585130944684217","1.2585130944684217"
"165177","1.2159775816731984","1.2159775816731984","1.2159775816731984"
"165440","1.189880372451821","1.189880372451821","1.189880372451821"
"165697","1.118656015651033","1.118656015651033","1.118656015651033"
"165961","1.118397148485046","1.118397148485046","1.118397148485046"
"166226","0.9365743907945827","0.9365743907945827","0.9365743907945827"
"166498","1.2167503375146125","1.2167503375146125","1.2167503375146125"
"166769","1.1284599604344485","1.1284599604344485","1.1284599604344485"
"167025","1.1044601029280419","1.1044601029280419","1.1044601029280419"
"167296","1.1749313027462969","1.1749313027462969","1.1749313027462969"
"167563","1.0759842068341825","1.0759842068341825","1.0759842068341825"
"167824","1.0186694052667764","1.0186694052667764","1.0186694052667764"
"168084","1.0588625900694806","1.0588625900694806","1.0588625900694806"
"168354","1.2307830751218178","1.2307830751218178","1.2307830751218178"
"168615","1.0775449102698884","1.0775449102698884","1.0775449102698884"
"168886","1.2630746979902647","1.2630746979902647","1.2630746979902647"
"169124","1.1311585879348025","1.1311585879348025","1.1311585879348025"
"169393","1.0671172196739713","1.0671172196739713","1.0671172196739713"
"169661","1.1658938313603358","1.1658938313603358","1.1658938313603358"
"169924","1.1017960298314897","1.1017960298314897","1.1017960298314897"
"170188","1.0581538208758166","1.0581538208758166","1.0581538208758166"
"170455","1.0720476153065208","1.0720476153065208","1.0720476153065208"
"170709","1.112594058395325","1.112594058395325","1.112594058395325"
"170977","1.140015325862983","1.140015325862983","1.140015325862983"
"171241","1.1775238584865022","1.1775238584865022","1.1775238584865022"
"171504","1.1698066226057846","1.1698066226057846","1.1698066226057846"
"171767","1.039216640867569","1.039216640867569","1.039216640867569"
"172026","1.1294782535732308","1.1294782535732308","1.1294782535732308"
"172280","1.1239706142130395","1.1239706142130395","1.1239706142130395"
"172538","1.1567375166133158","1.1567375166133158","1.1567375166133158"
"172797","1.0726191805013487","1.0726191805013487","1.0726191805013487"
"173063","1.0513528850465683","1.0513528850465683","1.0513528850465683"
"173332","1.188182193064178","1.188182193064178","1.188182193064178"
"173581","1.1488611607639878","1.1488611607639878","1.1488611607639878"
"173848","1.1171029833938275","1.1171029833938275","1.1171029833938275"
"174094","1.122748887870047","1.122748887870047","1.122748887870047"
"174354","1.0444534181778722","1.0444534181778722","1.0444534181778722"
"174615","1.1128790824725978","1.1128790824725978","1.1128790824725978"
"174886","1.1911904122541939","1.1911904122541939","1.1911904122541939"
"175148","1.1174159849677205","1.1174159849677205","1.1174159849677205"
"175405","1.1328955331523787","1.1328955331523787","1.1328955331523787"
"175674","1.1930695100260589","1.1930695100260589","1.1930695100260589"
"175931","1.2175958228044794","1.2175958228044794","1.2175958228044794"
"176185","1.1787058249449043","1.1787058249449043","1.1787058249449043"
"176446","1.047597283174411","1.047597283174411","1.047597283174411"
"176709","1.192259596831799","1.192259596831799","1.192259596831799"
"176969","1.166145117262776","1.166145117262776","1.166145117262776"
"177232","1.2900674468476834","1.2900674468476834","1.2900674468476834"
"177489","1.191807746971236","1.191807746971236","1.191807746971236"
"177753","1.1050311703096938","1.1050311703096938","1.1050311703096938"
"178012","1.1647652786363054","1.1647652786363054","1.1647652786363054"
"178279","1.156777491779239","1.156777491779239","1.156777491779239"
"178549","1.111857336618172","1.111857336618172","1.111857336618172"
"178810","1.0544930369180756","1.0544930369180756","1.0544930369180756"
"179068","1.0905016752449295","1.0905016752449295","1.0905016752449295"
"179314","1.1918298079944682","1.1918298079944682","1.1918298079944682"
"179572","1.2498355377115042","1.2498355377115042","1.2498355377115042"
"179841","1.0821940121324547","1.0821940121324547","1.0821940121324547"
"180095","1.0842259253797937","1.0842259253797937","1.0842259253797937"
"180358","1.149989564622645","1.149989564622645","1.149989564622645"
"180620","1.2330756374319385","1.2330756374319385","1.2330756374319385"
"180883","1.101066349501963","1.101066349501963","1.101066349501963"
"181137","1.083057990717983","1.083057990717983","1.083057990717983"
"181405","1.054954285664415","1.054954285664415","1.054954285664415"
"181654","1.114849502601588","1.114849502601588","1.114849502601588"
"181920","1.1032322727725408","1.1032322727725408","1.1032322727725408"
"182184","1.1280787668785028","1.1280787668785028","1.1280787668785028"
"182454","1.1310693595144483","1.1310693595144483","1.1310693595144483"
"182713","1.1567191701460786","1.1567191701460786","1.1567191701460786"
"182975","1.2387922414782766","1.2387922414782766","1.2387922414782766"
"183236","1.1069280064654394","1.1069280064654394","1.1069280064654394"
"183496","1.2199682081977379","1.2199682081977379","1.2199682081977379"
"183760","1.1398598996363938","1.1398598996363938","1.1398598996363938"
"184025","1.1613453572615104","1.1613453572615104","1.1613453572615104"
"184286","1.2381254056445365","1.2381254056445365","1.2381254056445365"
"184538","1.0237561278183152","1.0237561278183152","1.0237561278183152"
"184803","1.2800480130921912","1.2800480130921912","1.2800480130921912"
"185063","1.0933160222879248","1.0933160222879248","1.0933160222879248"
"185310","1.1225031943232924","1.1225031943232924","1.1225031943232924"
"185579","1.179383552281393","1.179383552281393","1.179383552281393"
"185835","1.2230209858162633","1.2230209858162633","1.2230209858162633"
"186092","1.188442644426604","1.188442644426604","1.188442644426604"
"186362","1.1656550429177186","1.1656550429177186","1.1656550429177186"
"186631","1.197447924795093","1.197447924795093","1.197447924795093"
"186899","1.2361196264984662","1.2361196264984662","1.2361196264984662"
"187158","1.107674185264531","1.107674185264531","1.107674185264531"
"187418","1.134097640039737","1.134097640039737","1.134097640039737"
"187675","1.0899976197832597","1.0899976197832597","1.0899976197832597"
"187928","0.9251460148277779","0.9251460148277779","0.9251460148277779"
"188182","1.094613244301743","1.094613244301743","1.094613244301743"
"188447","1.2215431436896325","1.2215431436896325","1.2215431436896325"
"188711","1.1610066275699993","1.1610066275699993","1.1610066275699993"
"188973","1.0976134607085475","1.0976134607085475","1.0976134607085475"
"189233","1.2082309200807855","1.2082309200807855","1.2082309200807855"
"189488","1.0819918727094175","1.0819918727094175","1.0819918727094175"
"189729","1.209971303653429","1.209971303653429","1.209971303653429"
"190000","1.0946199171712478","1.0946199171712478","1.0946199171712478"
"190262","1.006452489822993","1.006452489822993","1.006452489822993"
"190531","1.233778692836911","1.233778692836911","1.233778692836911"
"190799","0.9826789608482176","0.9826789608482176","0.9826789608482176"
"191065","1.0961101449875261","1.0961101449875261","1.0961101449875261"
"191333","1.1394164886007079","1.1394164886007079","1.1394164886007079"
"191596","1.1792756436828897","1.1792756436828897","1.1792756436828897"
"191850","1.1324461001999044","1.1324461001999044","1.1324461001999044"
"192120","1.1328604365250579","1.1328604365250579","1.1328604365250579"
"192376","1.0677655310266547","1.0677655310266547","1.0677655310266547"
"192634","1.0728608950383178","1.0728608950383178","1.0728608950383178"
"192889","1.1571538812425093","1.1571538812425093","1.1571538812425093"
"193148","1.22214474600126","1.22214474600126","1.22214474600126"
"193410","1.2632812344673399","1.2632812344673399","1.2632812344673399"
"193666","1.2131219334902794","1.2131219334902794","1.2131219334902794"
"193929","1.1966984238408265","1.1966984238408265","1.1966984238408265"
"194193","1.144206353494162","1.144206353494162","1.144206353494162"
"194447","1.1776773592112242","1.1776773592112242","1.1776773592112242"
"194707","1.0502587493712348","1.0502587493712348","1.0502587493712348"
"194969","1.226480351169475","1.226480351169475","1.226480351169475"
"195221","1.1311400685344037","1.1311400685344037","1.1311400685344037"
"195486","1.0867316863635188","1.0867316863635188","1.0867316863635188"
"195752","1.1140844630987246","1.1140844630987246","1.1140844630987246"
"196011","1.1441056079679617","1.1441056079679617","1.1441056079679617"
"196270","1.1733661248079903","1.1733661248079903","1.1733661248079903"
"196534","1.1971273171580414","1.1971273171580414","1.1971273171580414"
"196784","1.0942622369993131","1.0942622369993131","1.0942622369993131"
"197038","1.0608528808647708","1.0608528808647708","1.0608528808647708"
"197296","1.1195478816874815","1.1195478816874815","1.1195478816874815"
"197557","1.0701962801768716","1.0701962801768716","1.0701962801768716"
"197816","1.1686056156445392","1.1686056156445392","1.1686056156445392"
"198074","1.0919344142155083","1.0919344142155083","1.0919344142155083"
"198343","1.1636599234156824","1.1636599234156824","1.1636599234156824"
"198588","1.0918255456820576","1.0918255456820576","1.0918255456820576"
"198851","1.2077387542084412","1.2077387542084412","1.2077387542084412"
"199104","1.10721647484595","1.10721647484595","1.10721647484595"
"199371","1.0859515870440135","1.0859515870440135","1.0859515870440135"
"199637","1.0096340443078153","1.0096340443078153","1.0096340443078153"
"199903","1.0294971006605216","1.0294971006605216","1.0294971006605216"
"200154","1.0023705886767598","1.0023705886767598","1.0023705886767598"
"200409","0.8855592781189661","0.8855592781189661","0.8855592781189661"
"200665","1.059617118400355","1.059617118400355","1.059617118400355"
"200929","1.162357381729685","1.162357381729685","1.162357381729685"
"201184","1.1022915392286248","1.1022915392286248","1.1022915392286248"
"201445","1.148255223359508","1.148255223359508","1.148255223359508"
"201700","1.250776482906131","1.250776482906131","1.250776482906131"
"201963","1.1592025423505858","1.1592025423505858","1.1592025423505858"
"202227","1.168142767726315","1.168142767726315","1.168142767726315"
"202474","1.1157122093081921","1.1157122093081921","1.1157122093081921"
"202718","1.1272635610230146","1.1272635610230146","1.1272635610230146"
"202976","1.1313645820026061","1.1313645820026061","1.1313645820026061"
"203240","1.0320014540144056","1.0320014540144056","1.0320014540144056"
"203494","1.045827638413479","1.045827638413479","1.045827638413479"
"203749","1.2411126046302945","1.2411126046302945","1.2411126046302945"
"204010","1.150032563880086","1.150032563880086","1.150032563880086"
"204275","1.2443862163937112","1.2443862163937112","1.2443862163937112"
"204537","1.1189139725488917","1.1189139725488917","1.1189139725488917"
"204804","1.19769361772471","1.19769361772471","1.19769361772471"
"205056","1.1298655011725647","1.1298655011725647","1.1298655011725647"
"205314","1.0689628030302014","1.0689628030302014","1.0689628030302014"
"205578","1.054802908758277","1.054802908758277","1.054802908758277"
"205842","1.115639352166855","1.115639352166855","1.115639352166855"
"206097","1.0751603009275743","1.0751603009275743","1.0751603009275743"
"206359","1.0231250228284152","1.0231250228284152","1.0231250228284152"
"206619","1.1766263067405425","1.1766263067405425","1.1766263067405425"
"206871","1.2371285677341077","1.2371285677341077","1.2371285677341077"
"207132","1.1090343523908543","1.1090343523908543","1.1090343523908543"
"207391","1.1211060526589374","1.1211060526589374","1.1211060526589374"
"207651","1.0213620764868891","1.0213620764868891","1.0213620764868891"
"207914","1.0502382052653785","1.0502382052653785","1.0502382052653785"
"208168","1.082507439817825","1.082507439817825","1.082507439817825"
"208411","0.9840056373831931","0.9840056373831931","0.9840056373831931"
"208669","1.110647033138346","1.110647033138346","1.110647033138346"
"208924","1.166793441129883","1.166793441129883","1.166793441129883"
"209193","1.2941437252763845","1.2941437252763845","1.2941437252763845"
"209459","1.2555427993569404","1.2555427993569404","1.2555427993569404"
"209708","1.1805656478240911","1.1805656478240911","1.1805656478240911"
"209976","1.1055914765383121","1.1055914765383121","1.1055914765383121"
"210238","1.0996958989209573","1.0996958989209573","1.0996958989209573"
"210500","1.2032804676927666","1.2032804676927666","1.2032804676927666"
"210758","1.0997682802241158","1.0997682802241158","1.0997682802241158"
"211015","1.1315099153158108","1.1315099153158108","1.1315099153158108"
"211282","1.1787675114973994","1.1787675114973994","1.1787675114973994"
"211539","1.1567362012393094","1.1567362012393094","1.1567362012393094"
"211791","1.048798883431539","1.048798883431539","1.048798883431539"
"212054","1.1071987302916197","1.1071987302916197","1.1071987302916197"
"212320","1.021647533222481","1.021647533222481","1.021647533222481"
"212576","1.046360937576249","1.046360937576249","1.046360937576249"
"212843","1.174178666372249","1.174178666372249","1.174178666372249"
"213100","1.0791862770699245","1.0791862770699245","1.0791862770699245"
"213366","1.257928440913006","1.257928440913006","1.257928440913006"
"213624","0.9989536469181378","0.9989536469181378","0.9989536469181378"
"213892","1.0628425623255748","1.0628425623255748","1.0628425623255748"
"214157","1.0712130877418464","1.0712130877418464","1.0712130877418464"
"214411","1.0369119432489649","1.0369119432489649","1.0369119432489649"
"214669","1.0623493863539524","1.0623493863539524","1.0623493863539524"
"214921","0.968251385043988","0.968251385043988","0.968251385043988"
"215183","1.1684634688840037","1.1684634688840037","1.1684634688840037"
"215451","1.0821303072341673","1.0821303072341673","1.0821303072341673"
"215717","1.1116088104252386","1.1116088104252386","1.1116088104252386"
"215981","1.0992917735758052","1.0992917735758052","1.0992917735758052"
"216249","1.0545261077858783","1.0545261077858783","1.0545261077858783"
"216501","1.0381904336327958","1.0381904336327958","1.0381904336327958"
"216755","1.016131308592028","1.016131308592028","1.016131308592028"
"217016","1.1552618572125863","1.1552618572125863","1.1552618572125863"
"217277","1.1277315789195537","1.1277315789195537","1.1277315789195537"
"217531","1.2363915248877473","1.2363915248877473","1.2363915248877473"
"217800","1.2200970621680256","1.2200970621680256","1.2200970621680256"
"218070","1.1848134587393866","1.1848134587393866","1.1848134587393866"
"218333","0.95150714511083","0.95150714511083","0.95150714511083"
"218580","1.1202781969375575","1.1202781969375575","1.1202781969375575"
"218845","1.1897722724416306","1.1897722724416306","1.1897722724416306"
"219098","1.2904605406256857","1.2904605406256857","1.2904605406256857"
"219368","1.0519099924377842","1.0519099924377842","1.0519099924377842"
"219626","1.0267902370365105","1.0267902370365105","1.0267902370365105"
"219882","1.1499812767241968","1.1499812767241968","1.1499812767241968"
"220154","1.1349474893237737","1.1349474893237737","1.1349474893237737"
"220410","1.221326964403744","1.221326964403744","1.221326964403744"
"220672","1.118247753950987","1.118247753950987","1.118247753950987"
"220935","1.1261426964913732","1.1261426964913732","1.1261426964913732"
"221201","1.104231292544406","1.104231292544406","1.104231292544406"
"221467","1.0688933205801059","1.0688933205801059","1.0688933205801059"
"221724","1.043131419329374","1.043131419329374","1.043131419329374"
"221986","1.191415449803686","1.191415449803686","1.191415449803686"
"222251","1.0739424933520532","1.0739424933520532","1.0739424933520532"
"222513","1.0595124513359258","1.0595124513359258","1.0595124513359258"
"222784","1.1427289009438903","1.1427289009438903","1.1427289009438903"
"223041","1.2330942513164977","1.2330942513164977","1.2330942513164977"
"223308","1.0142190167161058","1.0142190167161058","1.0142190167161058"
"223573","1.0625965093999212","1.0625965093999212","1.0625965093999212"
"223833","1.031463223036879","1.031463223036879","1.031463223036879"
"224095","1.0208484546513363","1.0208484546513363","1.0208484546513363"
"224356","1.1685811533864134","1.1685811533864134","1.1685811533864134"
"224610","1.1967760892653907","1.1967760892653907","1.1967760892653907"
"224878","1.0911121738771896","1.0911121738771896","1.0911121738771896"
"225113","1.102624256469583","1.102624256469583","1.102624256469583"
"225376","1.1444983315994721","1.1444983315994721","1.1444983315994721"
"225636","1.2220183431550309","1.2220183431550309","1.2220183431550309"
"225901","1.153292771173087","1.153292771173087","1.153292771173087"
"226169","1.1261998401449225","1.1261998401449225","1.1261998401449225"
"226428","1.1356987453191492","1.1356987453191492","1.1356987453191492"
"226692","1.1879465484723615","1.1879465484723615","1.1879465484723615"
"226959","0.9743304701801326","0.9743304701801326","0.9743304701801326"
"227226","1.0745750589227234","1.0745750589227234","1.0745750589227234"
"227484","1.1091067845712277","1.1091067845712277","1.1091067845712277"
"227748","1.0937057035837185","1.0937057035837185","1.0937057035837185"
"228011","1.1504059977720003","1.1504059977720003","1.1504059977720003"
"228280","1.1833564163189092","1.1833564163189092","1.1833564163189092"
"228547","1.1315059998722203","1.1315059998722203","1.1315059998722203"
"228816","1.1030599240426702","1.1030599240426702","1.1030599240426702"
"229076","1.1571665749319788","1.1571665749319788","1.1571665749319788"
"229334","1.1947838158816133","1.1947838158816133","1.1947838158816133"
"229599","1.1601678370755868","1.1601678370755868","1.1601678370755868"
"229859","1.1062800578181924","1.1062800578181924","1.1062800578181924"
"230125","0.9889054831143791","0.9889054831143791","0.9889054831143791"
"230380","1.0395630643722447","1.0395630643722447","1.0395630643722447"
"230636","1.1719429306299305","1.1719429306299305","1.1719429306299305"
"230902","1.1789432826834845","1.1789432826834845","1.1789432826834845"
"231162","1.1792201356318361","1.1792201356318361","1.1792201356318361"
"231430","1.1897937801690792","1.1897937801690792","1.1897937801690792"
